timestamp,candidate_id,asset,symbol,strategy_version,candle_close_time,candle_time,open,high,low,close,rsi,ma20,bb_lower,ma200,atr,passed,rejection_reasons
2026-07-14T09:00:59.543583+00:00,MR_TARGET_1R_V1,BTC,BTCUSDT,strategy-lab-v1.0.0:MR_TARGET_1R_V1,1783800000,2026-07-11T20:00:00+00:00,64245.99,64417.0,64241.13,64337.11,59.08166541795979,64167.2835,64000.08054987185,63109.379649999995,173.67071428571424,False,RSI_NOT_BELOW_35|CLOSE_NOT_NEAR_OR_BELOW_LOWER_BB
2026-07-14T09:00:59.543583+00:00,MR_TARGET_1R_V1,BTC,BTCUSDT,strategy-lab-v1.0.0:MR_TARGET_1R_V1,1783803600,2026-07-11T21:00:00+00:00,64337.11,64385.92,64293.06,64310.39,60.9803250074569,64184.116500000004,64031.05857119015,63120.67585,172.93642857142862,False,RSI_NOT_BELOW_35|CLOSE_NOT_NEAR_OR_BELOW_LOWER_BB
2026-07-14T09:00:59.543583+00:00,MR_TARGET_1R_V1,BTC,BTCUSDT,strategy-lab-v1.0.0:MR_TARGET_1R_V1,1783807200,2026-07-11T22:00:00+00:00,64310.38,64387.95,64100.57,64158.08,46.91310055132573,64186.1715,64035.692413707045,63130.9582,181.90214285714268,False,RSI_NOT_BELOW_35|CLOSE_NOT_NEAR_OR_BELOW_LOWER_BB
2026-07-14T09:00:59.543583+00:00,MR_TARGET_1R_V1,BTC,BTCUSDT,strategy-lab-v1.0.0:MR_TARGET_1R_V1,1783810800,2026-07-11T23:00:00+00:00,64158.07,64208.7,63769.84,63773.04,36.37570230437253,64169.4395,63936.14256418738,63140.5021,201.91142857142873,False,RSI_NOT_BELOW_35
2026-07-14T09:00:59.543583+00:00,MR_TARGET_1R_V1,BTC,BTCUSDT,strategy-lab-v1.0.0:MR_TARGET_1R_V1,1783814400,2026-07-12T00:00:00+00:00,63773.05,63881.97,63654.01,63787.37,35.5321237923153,64153.241,63867.06237599647,63149.212400000004,213.3164285714286,False,RSI_NOT_BELOW_35
2026-07-14T09:00:59.543583+00:00,MR_TARGET_1R_V1,BTC,BTCUSDT,strategy-lab-v1.0.0:MR_TARGET_1R_V1,1783818000,2026-07-12T01:00:00+00:00,63789.85,64133.03,63769.17,64085.26,48.00330065946661,64151.23500000001,63863.743878570924,63158.9392,235.89071428571438,False,RSI_NOT_BELOW_35|CLOSE_NOT_NEAR_OR_BELOW_LOWER_BB
2026-07-14T09:00:59.543583+00:00,MR_TARGET_1R_V1,BTC,BTCUSDT,strategy-lab-v1.0.0:MR_TARGET_1R_V1,1783821600,2026-07-12T02:00:00+00:00,64085.27,64091.82,63988.01,64031.24,46.45094819537001,64144.4265,63852.37657945293,63168.34545,235.65214285714268,False,RSI_NOT_BELOW_35|CLOSE_NOT_NEAR_OR_BELOW_LOWER_BB
2026-07-14T09:00:59.543583+00:00,MR_TARGET_1R_V1,BTC,BTCUSDT,strategy-lab-v1.0.0:MR_TARGET_1R_V1,1783825200,2026-07-12T03:00:00+00:00,64031.24,64182.0,63991.19,64179.36,49.524433842586745,64147.8145,63855.79430210343,63178.4729,241.7799999999999,False,RSI_NOT_BELOW_35|CLOSE_NOT_NEAR_OR_BELOW_LOWER_BB
2026-07-14T09:00:59.543583+00:00,MR_TARGET_1R_V1,BTC,BTCUSDT,strategy-lab-v1.0.0:MR_TARGET_1R_V1,1783828800,2026-07-12T04:00:00+00:00,64179.36,64202.31,63896.56,63962.07,40.47725789518489,64135.0745,63834.12095371827,63184.7071,244.78571428571428,False,RSI_NOT_BELOW_35|CLOSE_NOT_NEAR_OR_BELOW_LOWER_BB
2026-07-14T09:00:59.543583+00:00,MR_TARGET_1R_V1,BTC,BTCUSDT,strategy-lab-v1.0.0:MR_TARGET_1R_V1,1783832400,2026-07-12T05:00:00+00:00,63962.07,63983.92,63860.16,63925.68,44.000764941025544,64125.9745,63811.5529412297,63190.9885,211.8057142857137,False,RSI_NOT_BELOW_35|CLOSE_NOT_NEAR_OR_BELOW_LOWER_BB
2026-07-14T09:00:59.543583+00:00,MR_TARGET_1R_V1,BTC,BTCUSDT,strategy-lab-v1.0.0:MR_TARGET_1R_V1,1783836000,2026-07-12T06:00:00+00:00,63925.68,63925.68,63588.2,63714.75,38.513710337853084,64104.808,63743.06134419715,63196.9983,222.30214285714257,False,RSI_NOT_BELOW_35
2026-07-14T09:00:59.543583+00:00,MR_TARGET_1R_V1,BTC,BTCUSDT,strategy-lab-v1.0.0:MR_TARGET_1R_V1,1783839600,2026-07-12T07:00:00+00:00,63714.75,63860.16,63691.51,63843.7,38.180391463401,64089.729499999994,63711.23347468462,63203.615699999995,217.11785714285674,False,RSI_NOT_BELOW_35|CLOSE_NOT_NEAR_OR_BELOW_LOWER_BB
2026-07-14T09:00:59.543583+00:00,MR_TARGET_1R_V1,BTC,BTCUSDT,strategy-lab-v1.0.0:MR_TARGET_1R_V1,1783843200,2026-07-12T08:00:00+00:00,63843.7,64060.98,63837.3,63940.08,40.98096006837298,64079.659999999996,63696.51871984275,63209.849299999994,225.28499999999985,False,RSI_NOT_BELOW_35|CLOSE_NOT_NEAR_OR_BELOW_LOWER_BB
2026-07-14T09:00:59.543583+00:00,MR_TARGET_1R_V1,BTC,BTCUSDT,strategy-lab-v1.0.0:MR_TARGET_1R_V1,1783846800,2026-07-12T09:00:00+00:00,63940.08,64004.49,63722.75,63915.23,41.22345224322594,64065.67,63679.976134660494,63217.407999999996,237.3192857142853,False,RSI_NOT_BELOW_35|CLOSE_NOT_NEAR_OR_BELOW_LOWER_BB
2026-07-14T09:00:59.543583+00:00,MR_TARGET_1R_V1,BTC,BTCUSDT,strategy-lab-v1.0.0:MR_TARGET_1R_V1,1783850400,2026-07-12T10:00:00+00:00,63915.98,63915.98,63786.4,63807.56,36.070998321838736,64041.164000000004,63655.26763046989,63224.03605,234.01285714285663,False,RSI_NOT_BELOW_35|CLOSE_NOT_NEAR_OR_BELOW_LOWER_BB
2026-07-14T09:00:59.543583+00:00,MR_TARGET_1R_V1,BTC,BTCUSDT,strategy-lab-v1.0.0:MR_TARGET_1R_V1,1783854000,2026-07-12T11:00:00+00:00,63811.98,63992.51,63777.12,63966.54,41.54390969677604,64033.482,63648.06664204897,63231.06595,242.76499999999942,False,RSI_NOT_BELOW_35|CLOSE_NOT_NEAR_OR_BELOW_LOWER_BB
2026-07-14T09:00:59.543583+00:00,MR_TARGET_1R_V1,BTC,BTCUSDT,strategy-lab-v1.0.0:MR_TARGET_1R_V1,1783857600,2026-07-12T12:00:00+00:00,63966.53,64089.48,63929.32,63982.16,45.36188477479102,64025.95399999999,63642.71064595909,63237.8359,233.677857142857,False,RSI_NOT_BELOW_35|CLOSE_NOT_NEAR_OR_BELOW_LOWER_BB
2026-07-14T09:00:59.543583+00:00,MR_TARGET_1R_V1,BTC,BTCUSDT,strategy-lab-v1.0.0:MR_TARGET_1R_V1,1783861200,2026-07-12T13:00:00+00:00,63982.16,64062.0,63950.0,63980.52,56.85630444265238,64011.405999999995,63644.82021531036,63245.6765,210.3307142857141,False,RSI_NOT_BELOW_35|CLOSE_NOT_NEAR_OR_BELOW_LOWER_BB
2026-07-14T09:00:59.543583+00:00,MR_TARGET_1R_V1,BTC,BTCUSDT,strategy-lab-v1.0.0:MR_TARGET_1R_V1,1783864800,2026-07-12T14:00:00+00:00,63980.52,64250.56,63917.39,64158.64,61.07045949250055,64005.2385,63653.20808192294,63254.2956,217.84571428571402,False,RSI_NOT_BELOW_35|CLOSE_NOT_NEAR_OR_BELOW_LOWER_BB
2026-07-14T09:00:59.543583+00:00,MR_TARGET_1R_V1,BTC,BTCUSDT,strategy-lab-v1.0.0:MR_TARGET_1R_V1,1783868400,2026-07-12T15:00:00+00:00,64158.65,64224.5,64075.05,64136.52,51.82930310902995,63999.76499999999,63659.6763528203,63262.42005,202.5307142857138,False,RSI_NOT_BELOW_35|CLOSE_NOT_NEAR_OR_BELOW_LOWER_BB
2026-07-14T09:00:59.543583+00:00,MR_TARGET_1R_V1,BTC,BTCUSDT,strategy-lab-v1.0.0:MR_TARGET_1R_V1,1783872000,2026-07-12T16:00:00+00:00,64136.53,64172.16,64000.01,64131.78,53.71874537653495,63989.4985,63679.71801951179,63270.603500000005,207.41214285714264,False,RSI_NOT_BELOW_35|CLOSE_NOT_NEAR_OR_BELOW_LOWER_BB
2026-07-14T09:00:59.543583+00:00,MR_TARGET_1R_V1,BTC,BTCUSDT,strategy-lab-v1.0.0:MR_TARGET_1R_V1,1783875600,2026-07-12T17:00:00+00:00,64131.79,64138.66,63979.51,64034.91,44.44658029295317,63975.7245,63701.82082404894,63278.6328,205.15071428571432,False,RSI_NOT_BELOW_35|CLOSE_NOT_NEAR_OR_BELOW_LOWER_BB
2026-07-14T09:00:59.543583+00:00,MR_TARGET_1R_V1,BTC,BTCUSDT,strategy-lab-v1.0.0:MR_TARGET_1R_V1,1783879200,2026-07-12T18:00:00+00:00,64034.91,64116.11,63972.55,64109.19,56.35485598769808,63973.280000000006,63705.11731870281,63286.92835,193.56571428571417,False,RSI_NOT_BELOW_35|CLOSE_NOT_NEAR_OR_BELOW_LOWER_BB
2026-07-14T09:00:59.543583+00:00,MR_TARGET_1R_V1,BTC,BTCUSDT,strategy-lab-v1.0.0:MR_TARGET_1R_V1,1783882800,2026-07-12T19:00:00+00:00,64109.19,64232.49,64104.01,64193.87,61.1205559656004,63994.321500000005,63726.26735835786,63295.755099999995,193.9028571428571,False,RSI_NOT_BELOW_35|CLOSE_NOT_NEAR_OR_BELOW_LOWER_BB
2026-07-14T09:00:59.543583+00:00,MR_TARGET_1R_V1,BTC,BTCUSDT,strategy-lab-v1.0.0:MR_TARGET_1R_V1,1783886400,2026-07-12T20:00:00+00:00,64193.87,64219.68,64130.1,64161.74,71.76129226994289,64013.04,63753.24873755933,63303.540499999996,176.19571428571413,False,RSI_NOT_BELOW_35|CLOSE_NOT_NEAR_OR_BELOW_LOWER_BB
2026-07-14T09:00:59.543583+00:00,MR_TARGET_1R_V1,BTC,BTCUSDT,strategy-lab-v1.0.0:MR_TARGET_1R_V1,1783890000,2026-07-12T21:00:00+00:00,64161.74,64198.28,63842.46,63883.78,51.704023672664235,64002.96599999999,63739.55749220931,63310.269400000005,189.56499999999974,False,RSI_NOT_BELOW_35|CLOSE_NOT_NEAR_OR_BELOW_LOWER_BB
2026-07-14T09:00:59.543583+00:00,MR_TARGET_1R_V1,BTC,BTCUSDT,strategy-lab-v1.0.0:MR_TARGET_1R_V1,1783893600,2026-07-12T22:00:00+00:00,63883.78,63890.43,63625.0,63845.6,45.773992700207465,63993.683999999994,63721.962915693846,63316.27335,192.54714285714257,False,RSI_NOT_BELOW_35|CLOSE_NOT_NEAR_OR_BELOW_LOWER_BB
2026-07-14T09:00:59.543583+00:00,MR_TARGET_1R_V1,BTC,BTCUSDT,strategy-lab-v1.0.0:MR_TARGET_1R_V1,1783897200,2026-07-12T23:00:00+00:00,63845.6,63879.74,63688.0,63740.32,42.7015614177105,63971.732,63692.718856323045,63320.56885000001,186.11857142857116,False,RSI_NOT_BELOW_35|CLOSE_NOT_NEAR_OR_BELOW_LOWER_BB
2026-07-14T09:00:59.543583+00:00,MR_TARGET_1R_V1,BTC,BTCUSDT,strategy-lab-v1.0.0:MR_TARGET_1R_V1,1783900800,2026-07-13T00:00:00+00:00,63740.32,64388.01,63520.0,64024.78,57.89856442627955,63974.86750000001,63694.951162292644,63326.36335,238.8635714285712,False,RSI_NOT_BELOW_35|CLOSE_NOT_NEAR_OR_BELOW_LOWER_BB
2026-07-14T09:00:59.543583+00:00,MR_TARGET_1R_V1,BTC,BTCUSDT,strategy-lab-v1.0.0:MR_TARGET_1R_V1,1783904400,2026-07-13T01:00:00+00:00,64024.78,64024.78,63354.98,63368.77,34.03468850322365,63947.02200000001,63562.0043088422,63327.101449999995,271.32142857142804,True,
2026-07-14T09:00:59.543583+00:00,MR_TARGET_1R_V1,BTC,BTCUSDT,strategy-lab-v1.0.0:MR_TARGET_1R_V1,1783908000,2026-07-13T02:00:00+00:00,63368.77,63503.44,63186.42,63326.94,32.741926987304424,63927.6315,63466.28029160071,63328.16945,282.52571428571383,False,OPEN_TRADE_EXISTS|CLOSE_NOT_ABOVE_MA200
2026-07-14T09:00:59.543583+00:00,MR_TARGET_1R_V1,BTC,BTCUSDT,strategy-lab-v1.0.0:MR_TARGET_1R_V1,1783911600,2026-07-13T03:00:00+00:00,63326.94,63335.35,62686.15,62758.58,25.214399883165314,63873.3755,63185.62738772381,63325.79245,320.89714285714217,False,CLOSE_NOT_ABOVE_MA200
2026-07-14T09:00:59.543583+00:00,MR_TARGET_1R_V1,BTC,BTCUSDT,strategy-lab-v1.0.0:MR_TARGET_1R_V1,1783915200,2026-07-13T04:00:00+00:00,62758.57,62857.38,62564.02,62624.46,18.31542077306254,63807.59450000001,62931.94788562898,63323.01195,318.05357142857093,False,CLOSE_NOT_ABOVE_MA200
2026-07-14T09:00:59.543583+00:00,MR_TARGET_1R_V1,BTC,BTCUSDT,strategy-lab-v1.0.0:MR_TARGET_1R_V1,1783918800,2026-07-13T05:00:00+00:00,62624.47,62867.23,62461.0,62754.53,22.676820998271992,63749.559499999996,62763.27524258765,63320.59465,336.3949999999999,False,CLOSE_NOT_ABOVE_MA200
