<<<<<<< HEAD,timestamp,asset,symbol,strategy_version,equity,open_trade,last_evaluated_close_time,missed_run_count
,2026-07-23T13:05:25.132141+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10045.654934646736,True,1784764800000,0
,2026-07-23T15:21:17.053845+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10045.654934646736,True,1784764800000,0
,2026-07-23T16:52:19.548664+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10045.654934646736,True,1784764800000,0
,2026-07-23T18:04:39.973854+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10045.654934646736,True,1784764800000,0
,2026-07-23T19:41:07.491387+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10045.654934646736,True,1784764800000,0
,2026-07-23T20:42:11.458057+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10045.654934646736,True,1784764800000,0
,2026-07-23T21:43:37.167667+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10045.654934646736,True,1784764800000,0
,2026-07-23T22:39:11.254890+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10045.654934646736,True,1784764800000,0
,2026-07-23T23:37:04.547002+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10045.654934646736,True,1784764800000,0
,2026-07-24T01:04:43.088648+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10045.654934646736,True,1784851200000,0
,2026-07-24T04:26:21.449207+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10045.654934646736,True,1784851200000,0
,2026-07-24T07:06:19.296285+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10045.654934646736,True,1784851200000,0
,2026-07-24T09:30:21.745873+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10045.654934646736,True,1784851200000,0
,2026-07-24T11:19:33.281898+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10045.654934646736,True,1784851200000,0
,2026-07-24T12:50:12.647015+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10045.654934646736,True,1784851200000,0
,2026-07-24T14:29:24.168936+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10045.654934646736,True,1784851200000,0
,2026-07-24T15:58:44.083797+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10045.654934646736,True,1784851200000,0
,2026-07-24T17:38:21.225219+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10045.654934646736,True,1784851200000,0
,2026-07-24T19:03:49.751012+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10045.654934646736,True,1784851200000,0
,2026-07-24T20:37:55.590224+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10045.654934646736,True,1784851200000,0
,2026-07-24T21:43:09.905660+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10045.654934646736,True,1784851200000,0
,2026-07-24T22:43:18.964679+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10045.654934646736,True,1784851200000,0
,2026-07-24T23:45:00.462797+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10045.654934646736,True,1784851200000,0
,2026-07-25T01:12:57.575765+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1784937600000,0
,2026-07-25T04:28:58.384082+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1784937600000,0
,2026-07-25T06:39:52.001210+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1784937600000,0
,2026-07-25T08:37:48.787049+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1784937600000,0
,2026-07-25T10:15:01.104178+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1784937600000,0
,2026-07-25T11:38:27.317855+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1784937600000,0
,2026-07-25T14:19:00.162299+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1784937600000,0
,2026-07-25T15:32:46.323639+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1784937600000,0
,2026-07-25T16:28:17.832137+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1784937600000,0
,2026-07-25T17:11:39.130596+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1784937600000,0
,2026-07-25T17:31:52.155248+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1784937600000,0
,2026-07-25T18:31:38.959512+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1784937600000,0
,2026-07-25T19:47:49.834774+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1784937600000,0
,2026-07-25T20:36:08.880023+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1784937600000,0
,2026-07-25T21:31:25.439038+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1784937600000,0
,2026-07-25T22:30:45.470047+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1784937600000,0
,2026-07-25T23:34:12.581438+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1784937600000,0
,2026-07-26T01:10:47.851445+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785024000000,0
,2026-07-26T04:40:49.201003+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785024000000,0
,2026-07-26T07:19:39.500950+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785024000000,0
,2026-07-26T09:23:43.088803+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785024000000,0
,2026-07-26T09:28:13.385141+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785024000000,0
,2026-07-26T11:02:17.660863+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785024000000,0
,2026-07-26T12:11:25.805238+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785024000000,0
,2026-07-26T13:55:57.839020+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785024000000,0
,2026-07-26T15:02:21.105943+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785024000000,0
,2026-07-26T16:10:42.827002+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785024000000,0
,2026-07-26T17:15:05.866377+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785024000000,0
,2026-07-26T18:14:08.220856+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785024000000,0
,2026-07-26T19:36:17.128584+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785024000000,0
,2026-07-26T20:34:06.164790+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785024000000,0
,2026-07-26T21:32:21.963359+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785024000000,0
,2026-07-26T22:34:34.872831+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785024000000,0
,2026-07-26T23:35:09.020756+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785024000000,0
,2026-07-27T01:14:42.848059+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785110400000,0
,2026-07-27T04:54:41.284914+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785110400000,0
,2026-07-27T08:24:21.526770+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785110400000,0
,2026-07-27T11:48:42.856304+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785110400000,0
,2026-07-27T14:01:43.127302+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785110400000,0
,2026-07-27T16:29:15.661796+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785110400000,0
,2026-07-27T18:07:34.495258+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785110400000,0
,2026-07-27T19:51:00.664339+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785110400000,0
,2026-07-27T20:57:24.820256+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785110400000,0
,2026-07-27T22:07:37.370340+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785110400000,0
,2026-07-27T23:18:11.203796+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785110400000,0
,2026-07-28T00:13:54.961965+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785196800000,0
,2026-07-28T03:38:25.095516+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785196800000,0
,2026-07-28T06:14:02.627559+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785196800000,0
,2026-07-28T09:06:19.610972+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785196800000,0
,2026-07-28T11:26:25.646021+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785196800000,0
,2026-07-28T13:09:19.190949+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785196800000,0
,2026-07-28T15:32:41.416733+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785196800000,0
,2026-07-28T17:04:32.746881+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785196800000,0
,2026-07-28T18:24:18.299296+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785196800000,0
,2026-07-28T19:58:51.094531+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785196800000,0
,2026-07-28T21:12:50.687445+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785196800000,0
,2026-07-28T22:17:39.538741+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785196800000,0
,2026-07-28T23:18:38.727989+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785196800000,0
,2026-07-29T00:13:53.833657+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785283200000,0
,2026-07-29T03:42:49.507529+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785283200000,0
,2026-07-29T06:19:35.188038+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785283200000,0
,2026-07-29T09:17:04.984269+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785283200000,0
,2026-07-29T11:36:15.071522+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785283200000,0
,2026-07-29T13:21:19.724329+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785283200000,0
,2026-07-29T15:27:34.512332+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785283200000,0
,2026-07-29T16:47:59.881525+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785283200000,0
,2026-07-29T17:59:26.045731+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785283200000,0
,2026-07-29T19:25:57.452549+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785283200000,0
,2026-07-29T20:30:01.878243+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785283200000,0
,2026-07-29T21:28:55.024351+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785283200000,0
,2026-07-29T22:30:26.465137+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785283200000,0
,2026-07-29T23:34:19.524414+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785283200000,0
,2026-07-30T00:59:06.517178+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785369600000,0
,2026-07-30T04:10:02.299441+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785369600000,0
,2026-07-30T06:40:21.924292+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785369600000,0
,2026-07-30T09:18:19.713819+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785369600000,0
,2026-07-30T11:23:45.450207+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785369600000,0
,2026-07-30T13:01:27.134448+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785369600000,0
,2026-07-30T15:19:30.816129+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785369600000,0
,2026-07-30T16:54:31.456458+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785369600000,0
,2026-07-30T18:10:38.568677+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785369600000,0
,2026-07-30T19:50:56.957398+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785369600000,0
,2026-07-30T20:51:32.998987+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785369600000,0
,2026-07-30T21:54:54.679322+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785369600000,0
,2026-07-30T22:58:36.039675+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785369600000,0
,2026-07-31T00:05:56.609003+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785456000000,0
,2026-07-31T03:46:50.438762+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785456000000,0
,2026-07-31T06:34:17.616540+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785456000000,0
,2026-07-31T09:27:29.454739+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785456000000,0
,2026-07-31T11:38:57.560624+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785456000000,0
,2026-07-31T13:18:29.990546+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785456000000,0
,2026-07-31T15:32:45.406563+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785456000000,0
,2026-07-31T17:08:46.248071+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785456000000,0
,2026-07-31T18:43:38.643041+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785456000000,0
,2026-07-31T20:09:17.766319+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785456000000,0
,2026-07-31T21:20:10.132318+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785456000000,0
,2026-07-31T22:27:57.722098+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785456000000,0
,2026-07-31T23:31:12.357006+00:00,BTC,BTCUSDT,strategy-lab-v1.0.0:RMR_CONFIRMATION_BTC_1D,10106.579124811695,False,1785456000000,0
