trade_id,candidate_id,family,asset,symbol,side,strategy_version,status,opened_at,open_close_time,entry_price,stop_loss,target,target_mode,quantity,notional,risk_dollars,entry_fee,entry_slippage_bps,planned_reward_r,entry_rsi,entry_ma20,entry_bb_lower,entry_ma200,entry_atr,event,timestamp,closed_at,exit_reason,exit_price,gross_pnl,exit_fee,fees,slippage_bps,net_pnl,r_multiple,equity_after,holding_hours
SLAB-SIE_OLD_BREAKOUT_RETEST_QUALITY_V1-XRP-1789408800000,SIE_OLD_BREAKOUT_RETEST_QUALITY_V1,Momentum,XRP,XRPUSDT,LONG,strategy-lab-v1.0.0:SIE_OLD_BREAKOUT_RETEST_QUALITY_V1,CLOSED,2026-09-14T18:00:00+00:00,1789408800000,1.47749544,1.4596525828571427,1.5042597257142858,FIXED_150R,5604.483586869455,8280.598943154464,100.0,8.280598943154464,2.0,1.4999999999999938,88.3969465648857,1.390785,1.331093215808204,1.3850635,0.01784285714285716,EXIT,2026-09-16T07:37:24.395516+00:00,2026-09-14T19:00:00+00:00,SL,1.4593606523405713,-101.6361197886307,8.178962823365833,16.459561766520295,2.0,-118.09568155515099,-1.18095681555151,9881.90431844485,1.0
SLAB-SIE_OLD_BREAKOUT_RETEST_QUALITY_V1-BNB-1789671600000,SIE_OLD_BREAKOUT_RETEST_QUALITY_V1,Momentum,BNB,BNBUSDT,LONG,strategy-lab-v1.0.0:SIE_OLD_BREAKOUT_RETEST_QUALITY_V1,CLOSED,2026-09-17T19:00:00+00:00,1789671600000,732.086388,728.251388,737.8388880000001,FIXED_150R,13.659590130229274,10000.0,52.38452814942976,10.0,2.0,1.5,65.65656565656566,725.7305,721.2510380903523,721.9841,3.835000000000004,EXIT,2026-09-18T00:08:57.636885+00:00,2026-09-17T23:00:00+00:00,TARGET,737.6913202224001,76.56107686569997,10.0765610768657,20.0765610768657,2.0,56.48451578883427,1.078267148416591,10056.484515788834,4.0
SLAB-SIE_OLD_BREAKOUT_RETEST_QUALITY_V1-BNB-1789686000000,SIE_OLD_BREAKOUT_RETEST_QUALITY_V1,Momentum,BNB,BNBUSDT,LONG,strategy-lab-v1.0.0:SIE_OLD_BREAKOUT_RETEST_QUALITY_V1,CLOSED,2026-09-17T23:00:00+00:00,1789686000000,737.687508,733.6532222857143,743.7389365714286,FIXED_150R,13.632445184077639,10056.484515788834,54.997178856907524,10.056484515788833,2.0,1.5,73.86990077177506,727.9040000000001,719.54686795605,721.7976999999998,4.034285714285716,EXIT,2026-09-18T07:21:54.848081+00:00,2026-09-18T02:00:00+00:00,TARGET,743.5901887841143,80.46797222854654,10.136952488017382,20.193437003806217,2.0,60.274535224740326,1.0959568559246193,10116.759051013574,3.0
SLAB-SIE_OLD_BREAKOUT_RETEST_QUALITY_V1-BNB-1789696800000,SIE_OLD_BREAKOUT_RETEST_QUALITY_V1,Momentum,BNB,BNBUSDT,LONG,strategy-lab-v1.0.0:SIE_OLD_BREAKOUT_RETEST_QUALITY_V1,CLOSED,2026-09-18T02:00:00+00:00,1789696800000,747.969564,743.5788497142858,754.5556354285713,FIXED_150R,13.52562930089168,10116.759051013574,59.387173794700196,10.116759051013576,2.0,1.5,81.69154228855702,730.6375,717.3472481212722,721.83175,4.390714285714296,EXIT,2026-09-18T07:21:54.848081+00:00,2026-09-18T06:00:00+00:00,TARGET,754.4047243014857,87.03959272970947,10.203798643743285,20.32055769475686,2.0,66.71903503495261,1.1234586657650767,10183.478086048526,4.0
SLAB-SIE_OLD_BREAKOUT_RETEST_QUALITY_V1-BNB-1789711200000,SIE_OLD_BREAKOUT_RETEST_QUALITY_V1,Momentum,BNB,BNBUSDT,LONG,strategy-lab-v1.0.0:SIE_OLD_BREAKOUT_RETEST_QUALITY_V1,CLOSED,2026-09-18T06:00:00+00:00,1789711200000,754.560882,750.1937391428571,761.1115962857143,FIXED_150R,13.495899839197504,10183.478086048526,58.93852258346713,10.183478086048526,2.0,1.5,93.81409196162751,736.2085,716.570932660839,722.3002,4.3671428571428725,EXIT,2026-09-18T12:56:01.367183+00:00,2026-09-18T09:00:00+00:00,SL,750.0437003950285,-60.96343049616057,10.122514655552367,20.305992741600893,2.0,-81.26942323776146,-1.3788846356416538,10102.208662810765,3.0
SLAB-SIE_OLD_BREAKOUT_RETEST_QUALITY_V1-PAXG-1789711200000,SIE_OLD_BREAKOUT_RETEST_QUALITY_V1,Momentum,PAXG,PAXGUSDT,LONG,strategy-lab-v1.0.0:SIE_OLD_BREAKOUT_RETEST_QUALITY_V1,CLOSED,2026-09-18T06:00:00+00:00,1789711200000,4390.087842,4377.2206991428575,4409.388556285714,FIXED_150R,2.277858749050516,10000.0,29.309533932424728,10.0,2.0,1.5000000000000353,66.00210970464155,4353.532499999999,4327.683640934223,4336.429099999999,12.86714285714288,EXIT,2026-09-18T12:56:01.367183+00:00,2026-09-18T09:00:00+00:00,SL,4376.345255003029,-31.303672025638505,9.968696327974362,19.968696327974364,2.0,-51.27236835361287,-1.7493409643368967,9948.727631646387,3.0
SLAB-SIE_OLD_BREAKOUT_RETEST_QUALITY_V1-BTC-1789736400000,SIE_OLD_BREAKOUT_RETEST_QUALITY_V1,Momentum,BTC,BTCUSDT,LONG,strategy-lab-v1.0.0:SIE_OLD_BREAKOUT_RETEST_QUALITY_V1,CLOSED,2026-09-18T13:00:00+00:00,1789736400000,80038.05441,79508.61298142857,80832.21655285713,FIXED_150R,0.12494056825487496,10000.0,66.14871294338727,10.0,2.0,1.4999999999999862,91.70225761260227,77337.37299999999,75509.22877649762,77063.30644999999,529.4414285714271,EXIT,2026-09-18T17:38:59.275811+00:00,2026-09-18T14:00:00+00:00,TARGET,80816.05010954656,97.2032248011964,10.097203224801197,20.0972032248012,2.0,77.1060215763952,1.165646588504082,10077.106021576396,1.0
SLAB-SIE_OLD_BREAKOUT_RETEST_QUALITY_V1-BTC-1789740000000,SIE_OLD_BREAKOUT_RETEST_QUALITY_V1,Momentum,BTC,BTCUSDT,LONG,strategy-lab-v1.0.0:SIE_OLD_BREAKOUT_RETEST_QUALITY_V1,CLOSED,2026-09-18T14:00:00+00:00,1789740000000,80925.14179200001,80352.79250628572,81783.66572057144,FIXED_150R,0.12452379814764297,10077.106021576396,71.27110692423321,10.077106021576395,2.0,1.5000000000000127,92.85358103153244,77557.501,75199.23267965192,77075.8791,572.3492857142846,EXIT,2026-09-19T17:12:43.192028+00:00,2026-09-19T14:00:00+00:00,TIME,81538.579022,76.38753380476872,10.153493555381164,20.23059957695756,2.0,56.15693422781116,0.787934082285412,10133.262955804206,24.0
SLAB-SIE_OLD_BREAKOUT_RETEST_QUALITY_V1-BTC-1789948800000,SIE_OLD_BREAKOUT_RETEST_QUALITY_V1,Momentum,BTC,BTCUSDT,LONG,strategy-lab-v1.0.0:SIE_OLD_BREAKOUT_RETEST_QUALITY_V1,CLOSED,2026-09-21T00:00:00+00:00,1789948800000,81606.86811,81239.23025285715,82158.32489571426,FIXED_150R,0.12417169278136395,10133.262955804206,45.65021505194099,10.133262955804208,2.0,1.4999999999999802,76.69625794227662,80772.4385,79961.6205678749,78141.652,367.6378571428556,EXIT,2026-09-21T04:47:15.265837+00:00,2026-09-21T01:00:00+00:00,SL,81222.98240680658,-47.6677376000908,10.085595218204114,20.21885817400832,2.0,-67.88659577409912,-1.4871035261686607,10065.376360030106,1.0
SLAB-SIE_OLD_BREAKOUT_RETEST_QUALITY_V1-BNB-1789948800000,SIE_OLD_BREAKOUT_RETEST_QUALITY_V1,Momentum,BNB,BNBUSDT,LONG,strategy-lab-v1.0.0:SIE_OLD_BREAKOUT_RETEST_QUALITY_V1,CLOSED,2026-09-21T00:00:00+00:00,1789948800000,779.585886,773.345886,788.945886,FIXED_150R,12.958429397233553,10102.208662810765,80.8605994387375,10.102208662810764,2.0,1.5,85.63471803202587,759.4185,740.1436580810578,734.9020999999999,6.239999999999993,EXIT,2026-09-21T04:47:15.265837+00:00,2026-09-21T04:00:00+00:00,SL,773.1912168228,-82.86486905141105,10.019343793759354,20.121552456570118,2.0,-102.98642150798116,-1.2736292115421044,9999.222241302783,4.0
