asset,total_trades,win_rate,net_pnl,expectancy_r,profit_factor,max_drawdown,average_win,average_loss,average_holding_hours,consecutive_wins,consecutive_losses,fees_paid,slippage_paid_estimate,insufficient_sample,rejected_setup_counts,candidate_id,display_label,bucket,family,title,interval,asset_filter,asset_exclude,evidence_note,enabled,rating,rating_score
BNB,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,True,"{""CLOSE_NOT_ABOVE_BREAKOUT_HIGH"": 72, ""CLOSE_NOT_ABOVE_MA200"": 72, ""PLANNED_REWARD_TOO_LOW"": 19, ""RSI_NOT_MOMENTUM_SUPPORTIVE"": 42, ""TREND_SUPPORT_NOT_CONFIRMED"": 72}",SIE_V2_BREAKOUT_RETEST_RETEST_QUALITY_V1,SIE_V2_BREAKOUT_RETEST,SIE_REPAIR_TEST,Momentum,SIE second-pass breakout retest quality,4h,"BTC,BNB,PAXG",AUTO_QUARANTINE,"Strategy Intelligence Engine: V2 breakout still failed. Test a stricter 40-bar breakout, calmer volatility, and higher planned reward.",True,INSUFFICIENT_SAMPLE,20.0
BTC,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,True,"{""CLOSE_NOT_ABOVE_BREAKOUT_HIGH"": 66, ""CLOSE_NOT_ABOVE_MA200"": 62, ""PLANNED_REWARD_TOO_LOW"": 23, ""RSI_NOT_MOMENTUM_SUPPORTIVE"": 36, ""TREND_SUPPORT_NOT_CONFIRMED"": 58}",SIE_V2_BREAKOUT_RETEST_RETEST_QUALITY_V1,SIE_V2_BREAKOUT_RETEST,SIE_REPAIR_TEST,Momentum,SIE second-pass breakout retest quality,4h,"BTC,BNB,PAXG",AUTO_QUARANTINE,"Strategy Intelligence Engine: V2 breakout still failed. Test a stricter 40-bar breakout, calmer volatility, and higher planned reward.",True,INSUFFICIENT_SAMPLE,20.0
PAXG,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,True,"{""CLOSE_NOT_ABOVE_BREAKOUT_HIGH"": 68, ""CLOSE_NOT_ABOVE_MA200"": 67, ""PLANNED_REWARD_TOO_LOW"": 12, ""RSI_NOT_MOMENTUM_SUPPORTIVE"": 43, ""TREND_SUPPORT_NOT_CONFIRMED"": 72}",SIE_V2_BREAKOUT_RETEST_RETEST_QUALITY_V1,SIE_V2_BREAKOUT_RETEST,SIE_REPAIR_TEST,Momentum,SIE second-pass breakout retest quality,4h,"BTC,BNB,PAXG",AUTO_QUARANTINE,"Strategy Intelligence Engine: V2 breakout still failed. Test a stricter 40-bar breakout, calmer volatility, and higher planned reward.",True,INSUFFICIENT_SAMPLE,20.0
COMBINED,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,True,"{""CLOSE_NOT_ABOVE_BREAKOUT_HIGH"": 206, ""CLOSE_NOT_ABOVE_MA200"": 201, ""PLANNED_REWARD_TOO_LOW"": 54, ""RSI_NOT_MOMENTUM_SUPPORTIVE"": 121, ""TREND_SUPPORT_NOT_CONFIRMED"": 202}",SIE_V2_BREAKOUT_RETEST_RETEST_QUALITY_V1,SIE_V2_BREAKOUT_RETEST,SIE_REPAIR_TEST,Momentum,SIE second-pass breakout retest quality,4h,"BTC,BNB,PAXG",AUTO_QUARANTINE,"Strategy Intelligence Engine: V2 breakout still failed. Test a stricter 40-bar breakout, calmer volatility, and higher planned reward.",True,INSUFFICIENT_SAMPLE,20.0
