asset,total_trades,win_rate,net_pnl,expectancy_r,profit_factor,max_drawdown,average_win,average_loss,average_holding_hours,consecutive_wins,consecutive_losses,fees_paid,slippage_paid_estimate,insufficient_sample,rejected_setup_counts,candidate_id,display_label,bucket,family,title,interval,asset_filter,asset_exclude,evidence_note,enabled,rating,rating_score
NEAR,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,True,"{""CLOSE_NOT_ABOVE_MA200"": 445, ""CLOSE_NOT_NEAR_OR_BELOW_LOWER_BB"": 568, ""RSI_NOT_BELOW_30"": 506, ""TARGET_NOT_ABOVE_ENTRY"": 260}",NEW_NEAR_2H_MR,NEW_NEAR_2H_MR,NEW_TEST,Mean Reversion,NEAR 2h deep-value mean reversion,2h,NEAR,AUTO_QUARANTINE,Claude sweep: NEAR/2h deep-value positive in train and test.,True,INSUFFICIENT_SAMPLE,20.0
COMBINED,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,True,"{""CLOSE_NOT_ABOVE_MA200"": 445, ""CLOSE_NOT_NEAR_OR_BELOW_LOWER_BB"": 568, ""RSI_NOT_BELOW_30"": 506, ""TARGET_NOT_ABOVE_ENTRY"": 260}",NEW_NEAR_2H_MR,NEW_NEAR_2H_MR,NEW_TEST,Mean Reversion,NEAR 2h deep-value mean reversion,2h,NEAR,AUTO_QUARANTINE,Claude sweep: NEAR/2h deep-value positive in train and test.,True,INSUFFICIENT_SAMPLE,20.0
