asset,total_trades,win_rate,net_pnl,expectancy_r,profit_factor,max_drawdown,average_win,average_loss,average_holding_hours,consecutive_wins,consecutive_losses,fees_paid,slippage_paid_estimate,insufficient_sample,rejected_setup_counts,candidate_id,display_label,bucket,family,title,interval,asset_filter,asset_exclude,evidence_note,enabled,rating,rating_score
BTC,5,0.4,-187.74415830214014,-0.6003065738427089,0.3012192426506332,-0.014644511896296055,40.46487584343788,-89.55796999633863,4.2,1,2,98.46865468169648,19.675875835615205,True,"{""CLOSE_NOT_BELOW_BREAKDOWN_LOW"": 954, ""CLOSE_NOT_BELOW_MA200"": 539, ""DOWNTREND_SUPPORT_NOT_CONFIRMED"": 550, ""OPEN_TRADE_EXISTS"": 18, ""RSI_NOT_BELOW_45"": 633}",SHORT_BTC_BREAKDOWN_4H,SHORT_BTC_4H,SHORT_SIDE_TEST,Short Momentum,BTC 4h breakdown short,4h,BTC,AUTO_QUARANTINE,Short-side maturity: tests whether BTC breakdowns below recent lows produce cleaner paper shorts than forced long-only entries.,True,INSUFFICIENT_SAMPLE,17.54
COMBINED,5,0.4,-187.74415830214014,-0.6003065738427089,0.3012192426506332,-0.014644511896296055,40.46487584343788,-89.55796999633863,4.2,1,2,98.46865468169648,19.675875835615205,True,"{""CLOSE_NOT_BELOW_BREAKDOWN_LOW"": 954, ""CLOSE_NOT_BELOW_MA200"": 539, ""DOWNTREND_SUPPORT_NOT_CONFIRMED"": 550, ""OPEN_TRADE_EXISTS"": 18, ""RSI_NOT_BELOW_45"": 633}",SHORT_BTC_BREAKDOWN_4H,SHORT_BTC_4H,SHORT_SIDE_TEST,Short Momentum,BTC 4h breakdown short,4h,BTC,AUTO_QUARANTINE,Short-side maturity: tests whether BTC breakdowns below recent lows produce cleaner paper shorts than forced long-only entries.,True,INSUFFICIENT_SAMPLE,17.54
