asset,total_trades,win_rate,net_pnl,expectancy_r,profit_factor,max_drawdown,average_win,average_loss,average_holding_hours,consecutive_wins,consecutive_losses,fees_paid,slippage_paid_estimate,insufficient_sample,rejected_setup_counts,candidate_id,display_label,bucket,family,title,interval,asset_filter,asset_exclude,evidence_note,enabled,rating,rating_score
BNB,18,0.4444444444444444,-133.35572074013552,-0.23343875264534203,0.8372921804780026,-0.03912362091769961,85.7808359531762,-81.9602408365545,7.666666666666667,2,4,347.08541323751217,69.37433670900296,True,"{""CLOSE_NOT_ABOVE_MA200"": 609, ""CLOSE_NOT_NEAR_OR_BELOW_LOWER_BB"": 1438, ""DAILY_LOSS_GUARD"": 18, ""OPEN_TRADE_EXISTS"": 120, ""RSI_NOT_BELOW_40"": 1158, ""TARGET_NOT_ABOVE_ENTRY"": 857}",NEW_BNB_12H_MR,NEW_BNB_12H_MR,NEW_TEST,Mean Reversion,BNB 12h relaxed mean reversion,12h,BNB,AUTO_QUARANTINE,Claude sweep: BNB/12h relaxed pullback positive in train and test.,True,INSUFFICIENT_SAMPLE,38.96
COMBINED,18,0.4444444444444444,-133.35572074013552,-0.23343875264534203,0.8372921804780026,-0.03912362091769961,85.7808359531762,-81.9602408365545,7.666666666666667,2,4,347.08541323751217,69.37433670900296,True,"{""CLOSE_NOT_ABOVE_MA200"": 609, ""CLOSE_NOT_NEAR_OR_BELOW_LOWER_BB"": 1438, ""DAILY_LOSS_GUARD"": 18, ""OPEN_TRADE_EXISTS"": 120, ""RSI_NOT_BELOW_40"": 1158, ""TARGET_NOT_ABOVE_ENTRY"": 857}",NEW_BNB_12H_MR,NEW_BNB_12H_MR,NEW_TEST,Mean Reversion,BNB 12h relaxed mean reversion,12h,BNB,AUTO_QUARANTINE,Claude sweep: BNB/12h relaxed pullback positive in train and test.,True,INSUFFICIENT_SAMPLE,38.96
