asset,total_trades,win_rate,net_pnl,expectancy_r,profit_factor,max_drawdown,average_win,average_loss,average_holding_hours,consecutive_wins,consecutive_losses,fees_paid,slippage_paid_estimate,insufficient_sample,rejected_setup_counts,candidate_id,display_label,bucket,family,title,interval,asset_filter,asset_exclude,evidence_note,enabled,rating,rating_score
SOL,9,0.4444444444444444,-253.76582021970393,-0.4144482711123568,0.4151961275196529,-0.02890391191316356,45.04184685251478,-86.7866415259526,10.0,2,2,170.98232712138122,34.179908725656574,True,"{""CLOSE_NOT_BELOW_BREAKDOWN_LOW"": 1214, ""CLOSE_NOT_BELOW_MA200"": 731, ""DOWNTREND_SUPPORT_NOT_CONFIRMED"": 734, ""OPEN_TRADE_EXISTS"": 81, ""RSI_NOT_BELOW_45"": 791}",SHORT_SOL_BREAKDOWN_4H,SHORT_SOL_4H,SHORT_SIDE_TEST,Short Momentum,SOL 4h breakdown short,4h,SOL,AUTO_QUARANTINE,"Short-side maturity: SOL is higher beta, so this validates whether breakdown shorts survive after fees and stops.",True,INSUFFICIENT_SAMPLE,24.04
COMBINED,9,0.4444444444444444,-253.76582021970393,-0.4144482711123568,0.4151961275196529,-0.02890391191316356,45.04184685251478,-86.7866415259526,10.0,2,2,170.98232712138122,34.179908725656574,True,"{""CLOSE_NOT_BELOW_BREAKDOWN_LOW"": 1214, ""CLOSE_NOT_BELOW_MA200"": 731, ""DOWNTREND_SUPPORT_NOT_CONFIRMED"": 734, ""OPEN_TRADE_EXISTS"": 81, ""RSI_NOT_BELOW_45"": 791}",SHORT_SOL_BREAKDOWN_4H,SHORT_SOL_4H,SHORT_SIDE_TEST,Short Momentum,SOL 4h breakdown short,4h,SOL,AUTO_QUARANTINE,"Short-side maturity: SOL is higher beta, so this validates whether breakdown shorts survive after fees and stops.",True,INSUFFICIENT_SAMPLE,24.04
