timestamp,candidate_id,asset,symbol,strategy_version,candle_close_time,candle_time,open,high,low,close,rsi,ma20,bb_lower,ma200,atr,atr_pct,rsi_prev,planned_reward_r,passed,rejection_reasons
2026-07-20T23:18:37.083890+00:00,SHORT_BTC_BREAKDOWN_4H,BTC,BTCUSDT,strategy-lab-v1.0.0:SHORT_BTC_BREAKDOWN_4H,1784372400000,2026-07-18T11:00:00+00:00,63961.48,64044.96,63958.62,64016.19,44.72452582313867,63957.9155,63707.27977170355,63867.0252,97.35071428571453,0.0015207202160221426,36.890416223915764,1.2499999999999714,False,CLOSE_NOT_BELOW_BREAKDOWN_LOW|CLOSE_NOT_BELOW_MA200|DOWNTREND_SUPPORT_NOT_CONFIRMED
2026-07-20T23:18:37.083890+00:00,SHORT_BTC_BREAKDOWN_4H,BTC,BTCUSDT,strategy-lab-v1.0.0:SHORT_BTC_BREAKDOWN_4H,1784376000000,2026-07-18T12:00:00+00:00,64016.19,64212.0,64009.38,64164.48,72.38707126618654,63988.6345,63803.39216526333,63867.827450000004,95.02571428571484,0.0014809706910383258,44.72452582313867,1.2499999999999853,False,CLOSE_NOT_BELOW_BREAKDOWN_LOW|CLOSE_NOT_BELOW_MA200|DOWNTREND_SUPPORT_NOT_CONFIRMED|RSI_NOT_BELOW_45
2026-07-20T23:18:37.083890+00:00,SHORT_BTC_BREAKDOWN_4H,BTC,BTCUSDT,strategy-lab-v1.0.0:SHORT_BTC_BREAKDOWN_4H,1784379600000,2026-07-18T13:00:00+00:00,64164.48,64167.99,63921.6,64065.07,65.23954602954021,63991.34450000001,63803.3154069886,63867.77165,103.15000000000042,0.0016100817496960578,72.38707126618654,1.25,False,CLOSE_NOT_BELOW_BREAKDOWN_LOW|CLOSE_NOT_BELOW_MA200|DOWNTREND_SUPPORT_NOT_CONFIRMED|RSI_NOT_BELOW_45
2026-07-20T23:18:37.083890+00:00,SHORT_BTC_BREAKDOWN_4H,BTC,BTCUSDT,strategy-lab-v1.0.0:SHORT_BTC_BREAKDOWN_4H,1784383200000,2026-07-18T14:00:00+00:00,64065.11,64153.01,64052.45,64085.47,69.57953850030572,63984.3505,63823.16897866863,63869.11125,101.20785714285792,0.0015792637105237414,65.23954602954021,1.2500000000000138,False,CLOSE_NOT_BELOW_BREAKDOWN_LOW|CLOSE_NOT_BELOW_MA200|DOWNTREND_SUPPORT_NOT_CONFIRMED|RSI_NOT_BELOW_45
2026-07-20T23:18:37.083890+00:00,SHORT_BTC_BREAKDOWN_4H,BTC,BTCUSDT,strategy-lab-v1.0.0:SHORT_BTC_BREAKDOWN_4H,1784386800000,2026-07-18T15:00:00+00:00,64085.47,64116.64,63987.84,64076.88,65.58673073941972,63982.534499999994,63826.46338051053,63869.83205,102.02285714285816,0.0015921945191909807,69.57953850030572,1.2500000000000138,False,CLOSE_NOT_BELOW_BREAKDOWN_LOW|CLOSE_NOT_BELOW_MA200|DOWNTREND_SUPPORT_NOT_CONFIRMED|RSI_NOT_BELOW_45
2026-07-20T23:18:37.083890+00:00,SHORT_BTC_BREAKDOWN_4H,BTC,BTCUSDT,strategy-lab-v1.0.0:SHORT_BTC_BREAKDOWN_4H,1784390400000,2026-07-18T16:00:00+00:00,64076.88,64271.19,64040.0,64259.02,74.9632829373646,63991.613,63797.92362599179,63870.1445,110.67785714285856,0.0017223707604451261,65.58673073941972,1.2499999999999873,False,CLOSE_NOT_BELOW_BREAKDOWN_LOW|CLOSE_NOT_BELOW_MA200|DOWNTREND_SUPPORT_NOT_CONFIRMED|RSI_NOT_BELOW_45
2026-07-20T23:18:37.083890+00:00,SHORT_BTC_BREAKDOWN_4H,BTC,BTCUSDT,strategy-lab-v1.0.0:SHORT_BTC_BREAKDOWN_4H,1784394000000,2026-07-18T17:00:00+00:00,64259.02,64450.0,64227.99,64443.32,78.80313540003144,64010.3995,63735.159268313764,63870.65194999999,119.63214285714432,0.0018563932282996021,74.9632829373646,1.25,False,CLOSE_NOT_BELOW_BREAKDOWN_LOW|CLOSE_NOT_BELOW_MA200|DOWNTREND_SUPPORT_NOT_CONFIRMED|RSI_NOT_BELOW_45
2026-07-20T23:18:37.083890+00:00,SHORT_BTC_BREAKDOWN_4H,BTC,BTCUSDT,strategy-lab-v1.0.0:SHORT_BTC_BREAKDOWN_4H,1784397600000,2026-07-18T18:00:00+00:00,64443.32,64628.39,64436.79,64468.24,83.88414778903604,64036.912,63699.53907271672,63871.21654999999,127.60285714285835,0.0019793134905320567,78.80313540003144,1.2499999999999891,False,CLOSE_NOT_BELOW_BREAKDOWN_LOW|CLOSE_NOT_BELOW_MA200|DOWNTREND_SUPPORT_NOT_CONFIRMED|RSI_NOT_BELOW_45
2026-07-20T23:18:37.083890+00:00,SHORT_BTC_BREAKDOWN_4H,BTC,BTCUSDT,strategy-lab-v1.0.0:SHORT_BTC_BREAKDOWN_4H,1784401200000,2026-07-18T19:00:00+00:00,64468.24,64564.5,64436.8,64512.19,84.91114777839708,64067.8215,63679.115993464926,63871.886750000005,130.79500000000084,0.0020274462857329885,83.88414778903604,1.2499999999999893,False,CLOSE_NOT_BELOW_BREAKDOWN_LOW|CLOSE_NOT_BELOW_MA200|DOWNTREND_SUPPORT_NOT_CONFIRMED|RSI_NOT_BELOW_45
2026-07-20T23:18:37.083890+00:00,SHORT_BTC_BREAKDOWN_4H,BTC,BTCUSDT,strategy-lab-v1.0.0:SHORT_BTC_BREAKDOWN_4H,1784404800000,2026-07-18T20:00:00+00:00,64512.2,64698.99,64469.92,64654.58,86.94124536404394,64107.155000000006,63653.538796784465,63873.96460000001,142.74142857142942,0.0022077543241550623,84.91114777839708,1.2500000000000195,False,CLOSE_NOT_BELOW_BREAKDOWN_LOW|CLOSE_NOT_BELOW_MA200|DOWNTREND_SUPPORT_NOT_CONFIRMED|RSI_NOT_BELOW_45
