trade_id,candidate_id,family,asset,symbol,side,strategy_version,status,opened_at,open_close_time,entry_price,stop_loss,target,target_mode,quantity,notional,risk_dollars,entry_fee,entry_slippage_bps,planned_reward_r,entry_rsi,entry_ma20,entry_bb_lower,entry_ma200,entry_atr,event,timestamp,closed_at,exit_reason,exit_price,gross_pnl,exit_fee,fees,slippage_bps,net_pnl,r_multiple,equity_after,holding_hours
SLAB-NEW_BNB_12H_MR-BNB-1785510000000,NEW_BNB_12H_MR,Mean Reversion,BNB,BNBUSDT,LONG,strategy-lab-v1.0.0:NEW_BNB_12H_MR,OPEN,2026-07-31T15:00:00+00:00,1785510000000,583.51668,574.8423942857142,589.8064999999999,FROZEN_MA20,11.528326745718067,6726.97094861661,100.0,6.72697094861661,2.0,0.7251110013175198,39.59317108608786,589.8064999999999,585.0534492954376,572.03675,5.78285714285717,ENTRY,2026-07-31T15:32:45.406563+00:00,,,,,,,,,,,
SLAB-NEW_BNB_12H_MR-BNB-1785510000000,NEW_BNB_12H_MR,Mean Reversion,BNB,BNBUSDT,LONG,strategy-lab-v1.0.0:NEW_BNB_12H_MR,CLOSED,2026-07-31T15:00:00+00:00,1785510000000,583.51668,574.8423942857142,589.8064999999999,FROZEN_MA20,11.528326745718067,6726.97094861661,100.0,6.72697094861661,2.0,0.7251110013175198,39.59317108608786,589.8064999999999,585.0534492954376,572.03675,5.78285714285717,EXIT,2026-08-01T04:32:19.631512+00:00,2026-08-01T02:00:00+00:00,TARGET,589.6885387,71.15120372200307,6.798122152338614,13.525093100955225,2.0,57.62611062104785,0.5762611062104785,10057.626110621048,11.0
SLAB-NEW_BNB_12H_MR-BNB-1785578400000,NEW_BNB_12H_MR,Mean Reversion,BNB,BNBUSDT,LONG,strategy-lab-v1.0.0:NEW_BNB_12H_MR,OPEN,2026-08-01T10:00:00+00:00,1785578400000,580.776132,576.9297034285714,587.538,FROZEN_MA20,17.317561029903082,10057.626110621048,66.61076153287654,10.057626110621047,2.0,1.7579601114206436,36.46669815777058,587.538,582.3731666048036,573.9594,2.5642857142857127,ENTRY,2026-08-01T10:52:00.265150+00:00,,,,,,,,,,,
SLAB-NEW_BNB_12H_MR-BNB-1785578400000,NEW_BNB_12H_MR,Mean Reversion,BNB,BNBUSDT,LONG,strategy-lab-v1.0.0:NEW_BNB_12H_MR,CLOSED,2026-08-01T10:00:00+00:00,1785578400000,580.776132,576.9297034285714,587.538,FROZEN_MA20,17.317561029903082,10057.626110621048,66.61076153287654,10.057626110621047,2.0,1.7579601114206436,36.46669815777058,587.538,582.3731666048036,573.9594,2.5642857142857127,EXIT,2026-08-01T16:31:33.527710+00:00,2026-08-01T16:00:00+00:00,SL,576.8143174878858,-68.60896460269315,9.989017146018353,20.0466432566394,2.0,-88.65560785933255,-1.3309502221435423,9968.970502761715,6.0
SLAB-NEW_BNB_12H_MR-BNB-1785967200000,NEW_BNB_12H_MR,Mean Reversion,BNB,BNBUSDT,LONG,strategy-lab-v1.0.0:NEW_BNB_12H_MR,OPEN,2026-08-05T22:00:00+00:00,1785967200000,591.5582880000001,587.0657880000001,598.4064999999999,FROZEN_MA20,16.852051108041806,9968.970502761715,75.70783960287697,9.968970502761715,2.0,1.5243654980522987,36.38435244967727,598.4064999999999,593.420791324196,584.8293,2.9950000000000045,ENTRY,2026-08-07T10:02:02.819333+00:00,,,,,,,,,,,
SLAB-NEW_BNB_12H_MR-BNB-1785967200000,NEW_BNB_12H_MR,Mean Reversion,BNB,BNBUSDT,LONG,strategy-lab-v1.0.0:NEW_BNB_12H_MR,CLOSED,2026-08-05T22:00:00+00:00,1785967200000,591.5582880000001,587.0657880000001,598.4064999999999,FROZEN_MA20,16.852051108041806,9968.970502761715,75.70783960287697,9.968970502761715,2.0,1.5243654980522987,36.38435244967727,598.4064999999999,593.420791324196,584.8293,2.9950000000000045,EXIT,2026-08-07T10:02:02.819333+00:00,2026-08-06T00:00:00+00:00,TARGET,598.2868186999999,113.3895432384258,10.08236004600014,20.051330548761854,2.0,93.33821268966395,1.232873810417343,10062.308715451378,2.0
SLAB-NEW_BNB_12H_MR-BNB-1786039200000,NEW_BNB_12H_MR,Mean Reversion,BNB,BNBUSDT,LONG,strategy-lab-v1.0.0:NEW_BNB_12H_MR,OPEN,2026-08-06T18:00:00+00:00,1786039200000,591.188214,588.2085711428572,593.53,FROZEN_MA20,17.02048260970808,10062.308715451378,50.71495943314052,10.062308715451378,2.0,0.7859284190339119,33.97590361445786,593.53,590.982986062076,587.17485,1.9864285714285757,ENTRY,2026-08-07T10:02:02.819333+00:00,,,,,,,,,,,
SLAB-NEW_BNB_12H_MR-BNB-1786039200000,NEW_BNB_12H_MR,Mean Reversion,BNB,BNBUSDT,LONG,strategy-lab-v1.0.0:NEW_BNB_12H_MR,CLOSED,2026-08-06T18:00:00+00:00,1786039200000,591.188214,588.2085711428572,593.53,FROZEN_MA20,17.02048260970808,10062.308715451378,50.71495943314052,10.062308715451378,2.0,0.7859284190339119,33.97590361445786,593.53,590.982986062076,587.17485,1.9864285714285757,EXIT,2026-08-07T10:02:02.819333+00:00,2026-08-07T01:00:00+00:00,TARGET,593.411294,37.83789447998952,10.100146609931368,20.162455325382744,2.0,17.675439154606778,0.3485251561308846,10079.984154605985,7.0
SLAB-NEW_BNB_12H_MR-BNB-1786701600000,NEW_BNB_12H_MR,Mean Reversion,BNB,BNBUSDT,LONG,strategy-lab-v1.0.0:NEW_BNB_12H_MR,OPEN,2026-08-14T10:00:00+00:00,1786701600000,605.6211,602.9736,608.8729999999999,FROZEN_MA20,16.64404386605088,10079.984154605985,44.06510613536842,10.079984154605985,2.0,1.2282908404155137,30.17479300827972,608.8729999999999,605.3357914960857,602.4698999999999,1.7649999999999864,ENTRY,2026-08-14T10:40:55.281889+00:00,,,,,,,,,,,
SLAB-NEW_BNB_12H_MR-BNB-1786701600000,NEW_BNB_12H_MR,Mean Reversion,BNB,BNBUSDT,LONG,strategy-lab-v1.0.0:NEW_BNB_12H_MR,CLOSED,2026-08-14T10:00:00+00:00,1786701600000,605.6211,602.9736,608.8729999999999,FROZEN_MA20,16.64404386605088,10079.984154605985,44.06510613536842,10.079984154605985,2.0,1.2282908404155137,30.17479300827972,608.8729999999999,605.3357914960857,602.4698999999999,1.7649999999999864,EXIT,2026-08-14T13:39:05.286307+00:00,2026-08-14T13:00:00+00:00,SL,602.85300528,-46.072289945062295,10.033911864660922,20.113896019266907,2.0,-66.1861859643292,-1.502008999161482,10013.797968641657,3.0
SLAB-NEW_BNB_12H_MR-BNB-1786712400000,NEW_BNB_12H_MR,Mean Reversion,BNB,BNBUSDT,LONG,strategy-lab-v1.0.0:NEW_BNB_12H_MR,OPEN,2026-08-14T13:00:00+00:00,1786712400000,603.650706,600.7760631428572,608.4224999999999,FROZEN_MA20,16.588728993620453,10013.797968641657,47.686671310588984,10.013797968641656,2.0,1.659960641073409,22.249793217534815,608.4224999999999,603.5235985925258,602.6032,1.91642857142855,ENTRY,2026-08-14T13:39:05.286307+00:00,,,,,,,,,,,
